ID_CULTIVO,VIVEIRO,ORDEM,DIAS,RACAO_ACUM,RACAO_ACUM_POR_PL,DENSIDADE_PL_M2,SUP_05,TEMP_05,PH_05,SAL_14,PESO
V12B5_C1,12B5,91,80.0,1135.0,0.00440947940947941,9.94,5.5,28.2,8.3,34.0,7.5
V12B5_C1,12B5,98,87.0,1321.0,0.005132090132090132,9.94,5.2,28.0,8.3,38.0,8.3
V12B5_C1,12B5,105,94.0,1524.0,0.005920745920745921,9.94,4.9,28.2,8.2,36.0,10.7
V12B5_C1,12B5,112,101.0,1718.0,0.006674436674436675,9.94,5.2,27.3,8.2,38.0,10.7
V12B5_C1,12B5,119,108.0,1972.0,0.007661227661227662,9.94,4.1,29.1,8.2,39.0,11.9
V12B5_C1,12B5,126,115.0,2219.0,0.008620823620823621,9.94,5.0,27.6,8.2,39.0,12.1
V12B5_C1,12B5,133,122.0,2414.0,0.009378399378399379,9.94,4.8,27.9,8.2,40.0,13.7
V12B5_C1,12B5,140,129.0,2595.0,0.010081585081585081,9.94,5.3,28.9,8.2,31.0,15.5
V12B5_C1,12B5,147,136.0,2812.0,0.010924630924630925,9.94,5.4,28.1,8.2,40.0,16.0
V12B5_C1,12B5,154,143.0,3036.0,0.011794871794871795,9.94,5.5,28.2,8.2,40.0,17.2
V12B5_C1,12B5,161,150.0,3236.0,0.012571872571872571,9.94,5.1,29.4,8.2,40.0,18.6
V12B5_C1,12B5,168,157.0,3446.0,0.013387723387723387,9.94,5.0,28.5,8.2,36.0,19.4
V12B5_C1,12B5,175,164.0,3665.0,0.014238539238539238,9.94,4.8,29.5,8.2,38.0,21.3
V12B5_C2,12B5,28,19.0,94.0,0.00036153846153846154,10.04,5.5,29.1,7.9,36.0,2.2
V12B5_C2,12B5,35,26.0,136.0,0.0005230769230769231,10.04,5.9,27.9,7.9,32.0,3.3
V12B5_C2,12B5,42,33.0,208.0,0.0008,10.04,5.1,29.5,7.9,29.0,3.7
V12B5_C2,12B5,49,40.0,330.0,0.0012692307692307692,10.04,4.8,29.7,7.9,,4.1
V12B5_C2,12B5,56,47.0,501.0,0.001926923076923077,10.04,5.1,29.6,7.9,27.0,5.0
V12B5_C2,12B5,63,54.0,701.0,0.002696153846153846,10.04,5.2,29.2,7.9,,5.7
V12B5_C2,12B5,70,61.0,936.0,0.0036,10.04,5.0,29.3,7.9,28.0,5.7
V12B5_C2,12B5,77,68.0,1192.0,0.004584615384615385,10.04,5.0,29.4,7.9,28.0,6.3
V12B5_C2,12B5,84,75.0,1469.0,0.00565,10.04,5.0,28.9,7.9,,7.3
V12B5_C2,12B5,91,82.0,1809.0,0.006957692307692308,10.04,5.2,29.0,7.9,31.0,8.6
V12B5_C2,12B5,98,89.0,2159.0,0.008303846153846155,10.04,5.1,28.6,7.9,30.0,10.0
V12B5_C2,12B5,105,96.0,2491.0,0.009580769230769231,10.04,4.9,28.3,7.9,30.0,11.3
V12B5_C2,12B5,112,103.0,2799.0,0.010765384615384616,10.04,5.3,28.0,7.9,31.0,13.5
V12B5_C2,12B5,119,110.0,3113.0,0.011973076923076923,10.04,5.0,27.2,7.6,32.0,15.5
V12B5_C2,12B5,126,117.0,3429.0,0.013188461538461538,10.04,5.4,27.2,7.6,32.0,16.5
V12B5_C2,12B5,133,124.0,3744.0,0.0144,10.04,4.9,26.8,7.6,31.0,16.7
V12B5_C2,12B5,140,131.0,3969.0,0.015265384615384615,10.04,5.0,27.2,7.6,28.0,18.4
V12B5_C3,12B5,21,17.0,55.0,0.00019298245614035088,11.0,5.8,26.7,7.8,30.0,1.0
V12B5_C3,12B5,28,24.0,83.0,0.0002912280701754386,11.0,5.5,26.1,7.8,30.0,2.0
V12B5_C3,12B5,35,31.0,127.0,0.0004456140350877193,11.0,5.5,27.3,7.8,28.0,3.0
V12B5_C3,12B5,42,38.0,195.0,0.0006842105263157894,11.0,5.5,28.0,7.8,30.0,3.7
V12B5_C3,12B5,49,45.0,290.0,0.0010175438596491228,11.0,5.8,27.5,7.8,30.0,4.0
V12B5_C3,12B5,56,52.0,395.0,0.0013859649122807017,11.0,5.2,26.8,7.9,30.0,4.9
V12B5_C3,12B5,63,59.0,581.0,0.00203859649122807,11.0,5.4,27.3,7.9,30.0,5.6
V12B5_C3,12B5,70,66.0,820.0,0.0028771929824561405,11.0,5.3,28.0,7.9,30.0,5.6
V12B5_C3,12B5,77,73.0,1065.0,0.0037368421052631578,11.0,5.3,27.2,7.6,32.0,6.5
V12B5_C3,12B5,84,80.0,1310.0,0.004596491228070175,11.0,4.8,27.8,7.6,32.0,7.5
V12B5_C3,12B5,91,87.0,1555.0,0.005456140350877193,11.0,4.4,26.9,7.6,32.0,8.1
V12B5_C3,12B5,98,94.0,1780.0,0.006245614035087719,11.0,5.2,27.8,7.6,34.0,8.4
V12B5_C3,12B5,105,101.0,2038.0,0.007150877192982456,11.0,5.4,27.4,7.6,35.0,9.6
V12B5_C3,12B5,112,108.0,2298.0,0.008063157894736842,11.0,5.4,28.0,7.6,36.0,11.0
V12B5_C3,12B5,119,115.0,2568.0,0.009010526315789474,11.0,5.8,27.6,7.9,37.0,11.9
V12B5_C3,12B5,126,122.0,2893.0,0.010150877192982456,11.0,5.3,28.9,7.9,37.0,11.9
V12B5_C3,12B5,133,129.0,3172.0,0.011129824561403509,11.0,5.7,28.1,7.9,36.0,12.8
V12B5_C3,12B5,140,136.0,3412.0,0.011971929824561403,11.0,5.1,29.0,8.4,32.0,14.0
V12B5_C3,12B5,147,143.0,3652.0,0.012814035087719299,11.0,5.8,28.3,8.4,33.0,14.3
V12B5_C4,12B5,35,20.0,93.0,0.00033214285714285713,10.81,4.4,29.3,8.5,33.0,2.1
V12B5_C4,12B5,42,27.0,143.0,0.0005107142857142857,10.81,,,,31.0,2.6
V12B5_C4,12B5,49,34.0,227.0,0.0008107142857142857,10.81,5.3,28.1,8.7,28.0,3.1
V12B5_C4,12B5,56,41.0,385.0,0.001375,10.81,5.3,28.2,8.7,27.0,3.1
V12B5_C4,12B5,63,48.0,572.0,0.0020428571428571427,10.81,5.5,29.6,8.7,26.0,4.6
V12B5_C4,12B5,70,55.0,770.0,0.00275,10.81,5.3,28.9,8.2,28.0,5.4
V12B5_C4,12B5,77,62.0,995.0,0.0035535714285714285,10.81,6.3,29.9,8.2,23.0,6.1
V12B5_C4,12B5,84,69.0,1241.0,0.004432142857142857,10.81,4.5,29.3,8.2,22.0,6.5
V12B5_C4,12B5,91,76.0,1535.0,0.005482142857142857,10.81,2.7,28.9,8.2,20.0,7.3
V12B5_C4,12B5,105,90.0,2227.0,0.007953571428571428,10.81,2.7,27.8,8.2,23.0,7.8
V12B5_C4,12B5,112,97.0,2577.0,0.009203571428571429,10.81,,,,23.0,8.8
V12B5_C4,12B5,119,104.0,2927.0,0.010453571428571428,10.81,,,,,9.5
V12B5_C4,12B5,126,111.0,3307.0,0.011810714285714285,10.81,,,,,10.0
V12B5_C4,12B5,133,118.0,3667.0,0.013096428571428571,10.81,3.9,28.2,8.2,20.0,10.0
V12B5_C5,12B5,49,27.0,134.0,0.00044666666666666666,11.58,5.9,27.0,8.4,14.0,2.1
V12B5_C5,12B5,56,34.0,198.0,0.00066,11.58,5.4,27.6,,15.0,2.8
V12B5_C5,12B5,63,41.0,334.0,0.0011133333333333334,11.58,5.8,27.1,,12.0,3.1
V12B5_C5,12B5,70,48.0,517.0,0.0017233333333333332,11.58,5.1,26.3,,11.0,3.1
V12B5_C5,12B5,77,55.0,723.0,0.00241,11.58,5.6,25.5,8.6,13.0,4.3
V12B5_C5,12B5,84,62.0,953.0,0.0031766666666666666,11.58,5.3,25.9,8.6,12.0,4.9
V12B5_C5,12B5,91,69.0,1198.0,0.003993333333333333,11.58,5.3,25.9,8.6,15.0,6.3
V12B5_C5,12B5,98,76.0,1463.0,0.004876666666666666,11.58,5.5,26.3,8.6,,6.3
V12B5_C5,12B5,105,83.0,1743.0,0.00581,11.58,4.6,25.8,8.6,15.0,7.2
V12B5_C5,12B5,112,90.0,2023.0,0.006743333333333333,11.58,5.0,25.8,8.6,18.0,8.2
V12B5_C5,12B5,119,97.0,2250.0,0.0075,11.58,5.0,25.7,8.6,20.0,8.4
V12B5_C5,12B5,126,104.0,2460.0,0.0082,11.58,4.8,26.6,8.6,20.0,9.4
V12B5_C5,12B5,133,111.0,2672.0,0.008906666666666667,11.58,5.3,26.2,8.8,25.0,11.5
V12B5_C5,12B5,140,118.0,2896.0,0.009653333333333333,11.58,4.8,26.5,8.8,25.0,12.4
V12B5_C5,12B5,147,125.0,3086.0,0.010286666666666666,11.58,5.5,26.2,8.8,25.0,14.0
V12B5_C5,12B5,154,132.0,3278.0,0.010926666666666666,11.58,4.8,26.8,8.8,25.0,15.3
V12B5_C7,12B5,21,8.0,435.0,0.0017755102040816326,9.46,5.6,28.8,8.8,25.0,3.3
V12B5_C7,12B5,28,15.0,645.0,0.00263265306122449,9.46,5.0,28.5,8.8,20.0,4.0
V12B5_C7,12B5,35,22.0,905.0,0.003693877551020408,9.46,5.0,29.2,8.8,22.0,5.1
V12B5_C7,12B5,42,29.0,1246.0,0.005085714285714285,9.46,4.5,28.0,8.8,,6.1
V12B5_C7,12B5,49,36.0,1546.0,0.006310204081632653,9.46,5.4,29.3,8.8,21.0,7.5
V12B5_C7,12B5,56,43.0,1901.0,0.007759183673469388,9.46,4.5,28.4,8.8,20.0,8.5
V12B5_C7,12B5,63,50.0,2286.0,0.00933061224489796,9.46,,,,16.0,9.5
V12B5_C7,12B5,70,57.0,2698.0,0.011012244897959184,9.46,4.5,29.2,8.8,16.0,10.3
V12B5_C7,12B5,77,64.0,3118.0,0.012726530612244899,9.46,4.9,29.1,8.8,15.0,12.0
V12B5_C8,12B5,28,16.0,65.0,0.0001625,15.44,3.8,28.0,8.6,,1.4
V12B5_C8,12B5,35,23.0,215.0,0.0005375,15.44,5.0,28.1,8.6,25.0,1.9
V12B5_C8,12B5,42,30.0,470.0,0.001175,15.44,4.9,28.1,8.6,28.0,2.0
V12B5_C8,12B5,49,37.0,675.0,0.0016875,15.44,5.5,28.0,,26.0,4.4
V12B5_C8,12B5,56,44.0,975.0,0.0024375,15.44,5.2,27.6,,25.0,5.0
V12B5_C8,12B5,70,58.0,1495.0,0.0037375,15.44,5.0,27.9,,25.0,9.7
V12B5_C8,12B5,77,65.0,1795.0,0.0044875,15.44,4.9,27.7,8.4,,9.7
V13_C1,13,35,20.0,59.0,0.0002458333333333333,7.97,4.0,27.1,8.4,33.0,1.2
V13_C1,13,42,27.0,91.0,0.00037916666666666665,7.97,3.4,27.6,8.4,29.0,2.0
V13_C1,13,49,34.0,149.0,0.0006208333333333334,7.97,4.1,27.2,8.4,34.0,3.5
V13_C1,13,56,41.0,255.0,0.0010625,7.97,5.0,27.7,8.3,35.0,5.0
V13_C1,13,63,48.0,401.0,0.0016708333333333334,7.97,4.4,28.1,8.3,35.0,5.0
V13_C1,13,70,55.0,576.0,0.0024,7.97,4.1,28.6,8.3,39.0,5.6
V13_C1,13,77,62.0,766.0,0.003191666666666667,7.97,4.8,28.6,8.2,38.0,5.7
V13_C1,13,84,69.0,976.0,0.004066666666666666,7.97,4.9,28.2,8.2,37.0,5.9
V13_C1,13,91,76.0,1176.0,0.0049,7.97,4.1,28.7,8.2,36.0,6.0
V13_C1,13,98,83.0,1382.0,0.005758333333333333,7.97,3.8,27.9,8.2,38.0,9.0
V13_C1,13,105,90.0,1627.0,0.006779166666666667,7.97,3.1,29.3,8.2,38.0,10.5
V13_C1,13,112,97.0,1879.0,0.007829166666666667,7.97,4.7,28.4,8.2,40.0,11.6
V13_C1,13,119,104.0,2076.0,0.00865,7.97,3.8,27.9,8.2,40.0,11.7
V13_C1,13,126,111.0,2273.0,0.009470833333333333,7.97,3.7,29.1,8.2,39.0,12.8
V13_C1,13,133,118.0,2503.0,0.010429166666666666,7.97,3.7,28.6,8.2,39.0,13.2
V13_C1,13,140,125.0,2748.0,0.01145,7.97,3.8,28.4,8.2,40.0,14.2
V13_C1,13,147,132.0,3003.0,0.0125125,7.97,,,,40.0,15.0
V13_C1,13,154,139.0,3262.0,0.013591666666666667,7.97,3.4,28.8,8.2,40.0,16.0
V13_C1,13,161,146.0,3521.0,0.014670833333333333,7.97,4.1,29.9,8.2,40.0,16.7
V13_C2,13,21,12.0,40.0,0.0001639344262295082,8.11,5.9,28.7,8.3,40.0,1.8
V13_C2,13,28,19.0,84.0,0.00034426229508196723,8.11,6.1,29.5,8.3,36.0,2.8
V13_C2,13,35,26.0,168.0,0.0006885245901639345,8.11,5.7,28.3,8.2,32.0,3.5
V13_C2,13,42,33.0,312.0,0.0012786885245901639,8.11,5.2,29.5,8.2,28.0,4.8
V13_C2,13,49,40.0,487.0,0.0019959016393442624,8.11,4.0,29.9,8.2,,6.5
V13_C2,13,56,47.0,646.0,0.002647540983606557,8.11,5.4,29.8,8.2,26.0,7.5
V13_C2,13,63,54.0,841.0,0.00344672131147541,8.11,3.5,29.2,8.2,,9.2
V13_C2,13,70,61.0,1077.0,0.004413934426229508,8.11,5.3,29.0,8.7,28.0,10.3
V13_C2,13,77,68.0,1363.0,0.0055860655737704915,8.11,4.0,29.7,8.6,28.0,10.3
V13_C2,13,84,75.0,1598.0,0.006549180327868853,8.11,4.6,29.0,8.6,,13.0
V13_C2,13,91,82.0,1868.0,0.007655737704918033,8.11,4.0,29.5,8.6,30.0,14.5
V13_C2,13,98,89.0,2126.0,0.008713114754098361,8.11,4.9,28.6,8.6,32.0,14.5
V13_C2,13,105,96.0,2321.0,0.009512295081967213,8.11,4.0,28.4,8.6,28.0,14.5
V13_C2,13,112,103.0,2531.0,0.010372950819672131,8.11,4.2,28.0,8.6,32.0,16.0
V13_C2,13,119,110.0,2715.0,0.011127049180327869,8.11,4.9,26.9,8.6,32.0,16.5
V13_C2,13,126,117.0,2885.0,0.01182377049180328,8.11,5.5,27.3,8.6,30.0,16.5
V13_C2,13,133,124.0,3053.0,0.012512295081967214,8.11,3.8,26.8,8.6,32.0,17.4
V13_C3,13,21,12.0,33.0,0.00011785714285714286,9.3,5.3,26.4,8.3,29.0,1.0
V13_C3,13,28,19.0,61.0,0.00021785714285714285,9.3,6.2,27.6,8.3,30.0,2.1
V13_C3,13,35,26.0,105.0,0.000375,9.3,4.4,26.9,8.3,30.0,3.5
V13_C3,13,42,33.0,270.0,0.0009642857142857143,9.3,4.6,26.3,8.3,30.0,5.0
V13_C3,13,49,40.0,540.0,0.0019285714285714286,9.3,4.6,27.5,8.3,28.0,6.5
V13_C3,13,56,47.0,890.0,0.0031785714285714286,9.3,3.2,28.5,8.3,30.0,8.0
V13_C3,13,63,54.0,1270.0,0.004535714285714285,9.3,2.8,27.6,8.3,30.0,9.0
V13_C3,13,70,61.0,1640.0,0.005857142857142857,9.3,4.4,26.8,8.3,30.0,10.6
V13_C3,13,77,68.0,2015.0,0.0071964285714285715,9.3,5.2,27.3,8.2,30.0,11.7
V13_C3,13,84,75.0,2400.0,0.008571428571428572,9.3,3.8,28.2,8.2,31.0,13.1
V13_C3,13,91,82.0,2730.0,0.00975,9.3,4.4,27.4,8.2,32.0,15.0
V13_C4,13,28,14.0,57.0,0.0002111111111111111,8.97,5.0,28.6,8.1,36.0,1.2
V13_C4,13,35,21.0,87.0,0.0003222222222222222,8.97,5.2,27.6,8.1,37.0,2.0
V13_C4,13,42,28.0,122.0,0.00045185185185185183,8.97,4.4,29.3,8.1,38.0,3.0
V13_C4,13,49,35.0,237.0,0.0008777777777777778,8.97,4.8,28.1,8.1,40.0,4.4
V13_C4,13,56,42.0,407.0,0.0015074074074074074,8.97,4.3,29.2,8.4,34.0,6.0
V13_C4,13,63,49.0,612.0,0.002266666666666667,8.97,5.3,28.6,8.4,35.0,6.2
V13_C4,13,70,56.0,847.0,0.003137037037037037,8.97,5.4,28.4,8.4,33.0,6.8
V13_C4,13,77,63.0,1122.0,0.0041555555555555556,8.97,3.3,28.7,8.4,34.0,8.2
V13_C4,13,84,70.0,1392.0,0.005155555555555556,8.97,3.9,29.9,8.4,33.0,9.0
V13_C4,13,91,77.0,1687.0,0.0062481481481481485,8.97,4.2,30.5,,33.0,9.5
V13_C4,13,98,84.0,1987.0,0.007359259259259259,8.97,,,,35.0,10.3
V13_C4,13,105,91.0,2287.0,0.008470370370370371,8.97,3.9,29.8,8.8,33.0,11.0
V13_C4,13,112,98.0,2602.0,0.009637037037037038,8.97,,,,35.0,11.0
V13_C4,13,119,105.0,2902.0,0.010748148148148147,8.97,3.6,28.1,8.9,31.0,12.5
V13_C4,13,126,112.0,3147.0,0.011655555555555556,8.97,4.8,28.6,8.9,32.0,13.3
V13_C4,13,133,119.0,3397.0,0.012581481481481482,8.97,4.1,29.6,8.9,30.0,15.1
V13_C4,13,140,126.0,3642.0,0.013488888888888889,8.97,4.0,28.9,8.9,31.0,15.6
V13_C4,13,147,133.0,3932.0,0.014562962962962963,8.97,2.7,30.4,8.9,30.0,16.9
V13_C4,13,154,140.0,4232.0,0.015674074074074073,8.97,6.4,29.6,8.9,27.0,17.4
V13_C5,13,7,4.0,180.0,0.0008372093023255813,7.14,3.7,27.6,8.4,25.0,7.0
V13_C5,13,14,11.0,495.0,0.002302325581395349,7.14,,,,24.0,7.7
V13_C5,13,21,18.0,790.0,0.003674418604651163,7.14,,,,,9.7
V13_C5,13,28,25.0,1125.0,0.005232558139534884,7.14,,,,,11.0
V13_C5,13,35,32.0,1500.0,0.0069767441860465115,7.14,3.4,28.0,8.1,20.0,12.0
V13_C5,13,42,39.0,1885.0,0.008767441860465117,7.14,2.2,29.2,8.1,18.0,12.0
V13_C5,13,49,46.0,2285.0,0.010627906976744187,7.14,3.9,29.4,8.1,21.0,13.2
V13_C5,13,56,53.0,2675.0,0.01244186046511628,7.14,3.3,29.0,8.3,21.0,13.2
V13_C6,13,35,21.0,98.0,0.00016065573770491804,20.27,3.7,27.5,7.0,12.0,1.5
V13_C6,13,42,28.0,209.0,0.00034262295081967213,20.27,2.0,27.9,,15.0,2.1
V13_C6,13,49,35.0,484.0,0.0007934426229508197,20.27,4.8,25.9,,13.0,2.1
V13_C6,13,56,42.0,789.0,0.0012934426229508197,20.27,3.4,25.5,8.9,13.0,3.0
V13_C6,13,63,49.0,1014.0,0.001662295081967213,20.27,5.0,26.1,8.6,15.0,4.0
V13_C6,13,70,56.0,1259.0,0.002063934426229508,20.27,6.3,26.1,8.6,25.0,6.4
V13_C6,13,77,63.0,1539.0,0.0025229508196721313,20.27,5.2,27.1,8.6,,8.0
V13_C6,13,84,70.0,1854.0,0.003039344262295082,20.27,5.1,26.0,8.6,25.0,9.2
V13_C6,13,91,77.0,2169.0,0.0035557377049180326,20.27,4.5,26.0,8.6,28.0,10.5
V13_C6,13,98,84.0,2484.0,0.0040721311475409834,20.27,4.9,25.8,8.6,28.0,11.2
V13_C6,13,105,91.0,2804.0,0.0045967213114754095,20.27,4.0,26.2,8.6,30.0,12.1
V13_C6,13,112,98.0,3184.0,0.005219672131147541,20.27,4.0,26.5,8.6,30.0,11.5
V13_C6,13,119,105.0,3484.0,0.005711475409836066,20.27,4.4,26.4,8.6,30.0,14.7
V13_C6,13,126,112.0,3754.0,0.006154098360655738,20.27,4.6,26.4,8.6,30.0,15.5
V13_C7,13,21,6.0,249.0,0.001082608695652174,7.64,4.4,27.6,8.6,30.0,5.5
V13_C7,13,28,13.0,399.0,0.001734782608695652,7.64,4.0,26.9,8.6,33.0,6.5
V13_C7,13,35,20.0,579.0,0.002517391304347826,7.64,3.8,27.5,8.6,35.0,8.7
V13_C7,13,49,34.0,1069.0,0.004647826086956522,7.64,3.3,28.8,8.9,35.0,11.2
V13_C7,13,56,41.0,1354.0,0.005886956521739131,7.64,3.6,29.1,8.9,35.0,12.5
V13_C7,13,63,48.0,1634.0,0.007104347826086956,7.64,4.4,27.5,8.9,35.0,14.5
V13_C7,13,70,55.0,1879.0,0.008169565217391305,7.64,3.7,28.7,8.9,,14.5
V13_C8,13,21,56.0,135.0,0.0005510204081632653,8.14,,,,30.0,6.5
V13_C8,13,28,13.0,448.0,0.0018285714285714285,8.14,3.5,29.1,8.6,30.0,9.6
V13_C8,13,35,20.0,813.0,0.0033183673469387755,8.14,5.1,29.3,8.6,,10.3
V13_C8,13,42,27.0,1158.0,0.004726530612244898,8.14,3.5,29.1,8.6,28.0,12.0
V13_C8,13,49,41.0,1413.0,0.00576734693877551,8.14,2.5,29.4,,26.0,14.0
V13_C8,13,56,48.0,1833.0,0.007481632653061224,8.14,4.0,29.5,8.6,,14.7
V13_C8,13,63,55.0,2233.0,0.009114285714285714,8.14,4.1,29.6,8.6,25.0,16.2
V13_C8,13,70,62.0,2688.0,0.010971428571428571,8.14,3.8,28.5,8.6,25.0,18.0
V13_C8,13,77,69.0,3143.0,0.012828571428571429,8.14,,,,20.0,19.0
V13_C9,13,49,29.0,386.0,0.0006225806451612904,20.6,4.4,28.8,8.9,28.0,2.6
V13_C9,13,56,36.0,716.0,0.0011548387096774193,20.6,5.8,28.0,8.9,30.0,2.6
V13_C9,13,63,43.0,1071.0,0.0017274193548387096,20.6,4.7,28.0,,28.0,5.0
V13_C9,13,70,50.0,1411.0,0.0022758064516129033,20.6,4.4,28.0,,25.0,7.0
V13_C9,13,84,64.0,2146.0,0.003461290322580645,20.6,4.5,27.9,,28.0,9.5
V13_C9,13,91,71.0,2556.0,0.0041225806451612905,20.6,4.8,27.9,8.5,,12.0
V14_C1,14,21,14.0,42.0,0.0001990521327014218,9.81,6.9,28.0,8.3,35.0,1.0
V14_C1,14,28,21.0,69.0,0.00032701421800947867,9.81,5.4,28.4,8.3,36.0,3.4
V14_C1,14,35,28.0,111.0,0.0005260663507109005,9.81,4.2,29.0,8.3,36.0,4.2
V14_C1,14,42,35.0,205.0,0.0009715639810426541,9.81,4.6,28.8,8.3,39.0,5.1
V14_C1,14,49,42.0,307.0,0.0014549763033175356,9.81,3.0,28.6,8.3,40.0,5.6
V14_C1,14,56,49.0,422.0,0.002,9.81,3.9,28.9,8.3,40.0,5.7
V14_C1,14,63,56.0,574.0,0.0027203791469194312,9.81,4.3,28.2,8.3,40.0,5.7
V14_C1,14,70,63.0,763.0,0.0036161137440758294,9.81,4.5,29.7,8.3,38.0,6.1
V14_C1,14,77,70.0,961.0,0.004554502369668247,9.81,5.4,29.4,8.3,40.0,7.3
V14_C1,14,84,77.0,1172.0,0.005554502369668247,9.81,4.5,28.4,8.3,40.0,7.3
V14_C1,14,91,84.0,1405.0,0.006658767772511848,9.81,3.4,29.4,8.3,39.0,8.3
V14_C1,14,98,91.0,1670.0,0.007914691943127963,9.81,3.6,28.8,8.3,40.0,10.0
V14_C1,14,105,98.0,1950.0,0.00924170616113744,9.81,3.5,29.0,8.3,40.0,10.0
V14_C1,14,112,105.0,2190.0,0.01037914691943128,9.81,4.0,30.0,8.3,40.0,13.2
V14_C1,14,119,112.0,2310.0,0.010947867298578199,9.81,5.4,29.4,8.3,40.0,13.8
V14_C1,14,126,119.0,2495.0,0.011824644549763032,9.81,3.9,30.2,8.3,40.0,15.0
V14_C1,14,133,126.0,2639.0,0.012507109004739336,9.81,4.5,29.1,8.3,40.0,16.7
V14_C1,14,140,133.0,2834.0,0.01343127962085308,9.81,3.1,29.3,7.7,40.0,17.5
V14_C2,14,28,15.0,61.0,0.0002772727272727273,10.23,6.0,29.9,8.4,28.0,1.0
V14_C2,14,35,22.0,96.0,0.00043636363636363637,10.23,3.4,30.5,8.4,,2.2
V14_C2,14,42,29.0,148.0,0.0006727272727272728,10.23,5.8,29.8,8.4,26.0,2.8
V14_C2,14,49,36.0,266.0,0.001209090909090909,10.23,2.3,29.4,8.4,,4.0
V14_C2,14,56,43.0,450.0,0.0020454545454545456,10.23,4.6,29.4,8.4,28.0,5.0
V14_C2,14,63,50.0,656.0,0.002981818181818182,10.23,4.2,29.9,8.4,28.0,5.4
V14_C2,14,70,57.0,866.0,0.003936363636363636,10.23,5.3,29.5,8.4,,7.0
V14_C2,14,77,64.0,1111.0,0.00505,10.23,5.2,29.6,8.4,30.0,7.5
V14_C2,14,84,71.0,1393.0,0.0063318181818181815,10.23,5.0,29.5,8.4,32.0,8.1
V14_C2,14,91,78.0,1633.0,0.007422727272727273,10.23,4.8,28.7,8.6,28.0,8.2
V14_C2,14,98,85.0,1869.0,0.008495454545454546,10.23,5.0,28.3,8.6,32.0,10.0
V14_C2,14,105,92.0,2048.0,0.00930909090909091,10.23,6.0,27.3,8.6,32.0,10.0
V14_C2,14,112,99.0,2243.0,0.010195454545454546,10.23,5.4,27.5,8.6,32.0,10.3
V14_C2,14,119,106.0,2315.0,0.010522727272727272,10.23,5.5,27.4,8.6,32.0,10.7
V14_C2,14,126,113.0,2505.0,0.011386363636363637,10.23,5.2,27.2,8.6,29.0,11.4
V14_C2,14,133,120.0,2735.0,0.012431818181818181,10.23,5.8,27.7,8.6,30.0,11.0
V14_C2,14,140,127.0,2935.0,0.01334090909090909,10.23,5.0,27.3,8.6,30.0,13.8
V14_C2,14,147,134.0,3010.0,0.013681818181818182,10.23,5.6,26.5,8.6,29.0,14.1
V14_C2,14,154,141.0,3150.0,0.014318181818181818,10.23,5.5,28.6,8.6,29.0,14.1
V14_C2,14,161,148.0,3290.0,0.014954545454545455,10.23,5.9,27.3,8.6,30.0,14.1
V14_C3,14,49,15.0,56.0,0.00018064516129032257,14.42,2.5,28.7,8.1,30.0,1.5
V14_C3,14,56,22.0,112.0,0.00036129032258064514,14.42,4.7,28.4,8.1,32.0,2.6
V14_C3,14,63,29.0,265.0,0.0008548387096774194,14.42,2.0,28.6,8.1,32.0,3.3
V14_C3,14,70,36.0,465.0,0.0015,14.42,5.0,27.6,8.1,32.0,3.8
V14_C3,14,77,43.0,690.0,0.002225806451612903,14.42,3.5,28.3,8.1,33.0,4.0
V14_C3,14,84,50.0,920.0,0.002967741935483871,14.42,4.6,28.1,8.1,36.0,4.0
V14_C3,14,91,57.0,1160.0,0.0037419354838709677,14.42,3.5,28.9,8.1,37.0,7.0
V14_C3,14,98,64.0,1400.0,0.004516129032258065,14.42,5.0,28.1,8.1,37.0,7.5
V14_C3,14,105,71.0,1680.0,0.005419354838709678,14.42,3.7,29.7,8.1,38.0,8.5
V14_C3,14,112,78.0,1945.0,0.006274193548387097,14.42,5.5,28.6,8.1,37.0,9.8
V14_C3,14,119,85.0,2215.0,0.007145161290322581,14.42,3.8,29.5,8.1,34.0,11.0
V14_C3,14,126,92.0,2485.0,0.008016129032258065,14.42,5.0,29.1,8.1,35.0,11.8
V14_C3,14,133,99.0,2770.0,0.008935483870967742,14.42,4.8,28.6,8.1,33.0,13.0
V14_C3,14,140,106.0,3060.0,0.009870967741935483,14.42,4.4,29.4,8.1,35.0,14.2
V14_C3,14,147,113.0,3400.0,0.01096774193548387,14.42,3.6,30.1,8.1,33.0,15.2
V14_C3,14,154,120.0,3650.0,0.011774193548387097,14.42,3.0,30.7,,33.0,16.8
V14_C3,14,161,127.0,3890.0,0.012548387096774194,14.42,,,,34.0,17.8
V14_C4,14,21,18.0,71.0,0.0001136,29.07,5.0,28.8,8.9,30.0,1.5
V14_C4,14,28,25.0,168.0,0.0002688,29.07,5.9,29.8,8.9,30.0,2.3
V14_C4,14,35,32.0,413.0,0.0006608,29.07,5.0,29.0,8.9,31.0,3.0
V14_C4,14,42,39.0,708.0,0.0011328,29.07,4.4,30.2,8.9,30.0,3.0
V14_C4,14,49,46.0,1038.0,0.0016608,29.07,7.0,29.6,8.9,28.0,3.5
V14_C4,14,56,53.0,1433.0,0.0022928,29.07,2.8,30.0,8.6,26.0,3.8
V14_C4,14,70,67.0,2148.0,0.0034368,29.07,4.8,27.5,8.3,25.0,5.7
